real_mean_1,real_mean_2,fake_mean_1,fake_mean_2,real_var_1,real_var_2,fake_var_1,fake_var_2,real_cov_12,fake_cov_12,real_corr,fake_corr,final_generator_loss,final_critic_loss,selected_epoch,best_epoch,best_val_w1,selected_val_w1,test_w1,test_w2,mean_error,var_error,optimizer,lr,seed,adam_beta1,adam_beta2
0.03359191492199898,0.03078438527882099,0.012360415421426296,-0.09212352335453033,0.9720177054405212,0.9928187727928162,0.9822354316711426,0.9896398186683655,0.7800534963607788,-0.0213142279535532,0.7940582036972046,-0.02161838486790657,-0.05229726526886225,-0.029715625569224358,110,110,0.6184629462760526,0.6184629462760526,0.5993780713144723,0.7288582942008728,0.12472822517156601,0.006698340177536011,rmsprop,0.0001,0,nan,nan
-0.023446308448910713,-0.019536251202225685,-0.15062224864959717,-0.008503698743879795,1.047188639640808,1.049526572227478,1.2655339241027832,0.9357407093048096,0.8521733283996582,-0.013351173140108585,0.812865674495697,-0.012268876656889915,-0.036901483312249184,-0.026660045981407164,100,100,0.6066998551711578,0.6066998551711578,0.623398098666853,0.7743095981027046,0.1276535838842392,0.16606557369232178,rmsprop,0.0001,1,nan,nan
-0.04733068123459816,-0.045902006328105927,0.12774419784545898,0.021755291149020195,0.9716730117797852,0.9831785559654236,0.7885608673095703,0.5176897644996643,0.772423267364502,0.0011823216918855906,0.7902765274047852,0.0018504750914871693,0.05290079768747091,-0.024580113496631383,40,40,0.5705456245843256,0.5705456245843256,0.613186660044068,0.737659910179188,0.18769316375255585,0.32430046796798706,rmsprop,0.0001,2,nan,nan
0.011548109352588654,0.0118300411850214,0.10895056277513504,0.08072175830602646,0.9489638209342957,0.9445884823799133,0.413289338350296,0.7628664374351501,0.7581522464752197,0.009130961261689663,0.8007745742797852,0.016261668875813484,-0.06361123453825712,-0.028778117895126343,30,30,0.5924719364535057,0.5924719364535057,0.5744729410619178,0.710314550260708,0.11930342763662338,0.3586982637643814,rmsprop,0.0001,3,nan,nan
0.0345032662153244,0.0161630529910326,0.16857415437698364,-0.13100656867027283,1.0286234617233276,1.0087049007415771,0.719375729560852,0.9941278696060181,0.8237988948822021,0.022703133523464203,0.8087437748908997,0.026846444234251976,0.05312969163060188,-0.025394693855196236,150,150,0.5331158778133375,0.5331158778133375,0.5609633402430947,0.7277342780544176,0.1990826427936554,0.16191238164901733,rmsprop,0.0001,4,nan,nan
0.0007270955829881132,0.027055399492383003,0.03112512268126011,-0.10226718336343765,1.0429942607879639,1.0054371356964111,1.0361484289169312,0.45856595039367676,0.8214452862739563,-0.010089069604873657,0.8021585941314697,-0.014636566862463951,-0.028707972262054682,-0.027351122815161943,80,80,0.578464201685667,0.578464201685667,0.6105956279214753,0.7554418187995112,0.13284717500209808,0.27685850858688354,rmsprop,0.0001,5,nan,nan
-0.006425597704946995,0.021468713879585266,0.1208009198307991,0.1258392333984375,1.0035741329193115,0.982573926448822,0.9103914499282837,1.1318202018737793,0.7921133637428284,-0.013188747689127922,0.7976823449134827,-0.0129927396774292,-0.051581637002527714,-0.03165298905223608,60,60,0.581581127381825,0.581581127381825,0.6629060441784629,0.8084645939659327,0.16455937922000885,0.12121447920799255,rmsprop,0.0001,6,nan,nan
0.008172658272087574,0.004826277960091829,0.007459237240254879,-0.16337300837039948,0.9696036577224731,0.9868266582489014,0.46867311000823975,1.2383159399032593,0.7857680320739746,-0.007409663870930672,0.8032981753349304,-0.009726302698254585,-0.07425684668123722,-0.02728983461856842,40,40,0.6374437999169793,0.6374437999169793,0.6648365706792472,0.7856105786570928,0.1682007908821106,0.37620991468429565,rmsprop,0.0001,7,nan,nan
0.010517772287130356,-0.003595105605199933,0.1419120728969574,0.06388212740421295,0.9789043068885803,1.017853856086731,1.371496558189392,0.7113556861877441,0.7903211712837219,0.0034625655971467495,0.7917550206184387,0.003505558706820011,-0.002972429479996208,-0.02286232393234968,30,30,0.6247381785729328,0.6247381785729328,0.6283362647120093,0.7474660751279103,0.1477079540491104,0.3495452105998993,rmsprop,0.0001,8,nan,nan
-0.030841773375868797,-0.033647727221250534,-0.07490242272615433,-0.017716793343424797,0.9964575171470642,1.0096832513809204,0.6368275880813599,1.2419641017913818,0.8031188249588013,-0.03010072000324726,0.8006778955459595,-0.03384631872177124,-0.06391348503530025,-0.024677569419145583,130,130,0.5991921562721514,0.5991921562721514,0.5525076949046631,0.6704041522337002,0.046852272003889084,0.2959553897380829,rmsprop,0.0001,9,nan,nan
