rho,seed,wgan_var_1,wgan_var_2,wgan_var_mean,theoretical_diag_var
0.4,40,0.9567596912384033,0.8654671907424927,0.911113440990448,0.9582575694955839
0.4,41,1.0209531784057617,0.9205133318901062,0.970733255147934,0.9582575694955839
0.4,42,0.8903688788414001,0.9095650315284729,0.8999669551849365,0.9582575694955839
0.4,43,0.8744134902954102,0.9704324007034302,0.9224229454994202,0.9582575694955839
0.4,44,0.8618961572647095,0.9759162068367004,0.918906182050705,0.9582575694955839
0.4,45,0.9178845286369324,0.9713100790977478,0.9445973038673401,0.9582575694955839
0.4,46,0.9770094156265259,0.8697170615196228,0.9233632385730743,0.9582575694955839
0.4,47,1.0073390007019043,0.8840621113777161,0.9457005560398102,0.9582575694955839
0.4,48,1.00396728515625,0.9833414554595947,0.9936543703079224,0.9582575694955839
0.4,49,1.092442512512207,0.9898980259895325,1.0411702692508698,0.9582575694955839
0.6,0,0.9221630692481995,0.9487009644508362,0.9354320168495178,0.9
0.6,1,0.8663833141326904,0.8713566660881042,0.8688699901103973,0.9
0.6,2,0.8662395477294922,0.8818596601486206,0.8740496039390564,0.9
0.6,3,0.9130231738090515,0.9337105751037598,0.9233668744564056,0.9
0.6,4,0.8564411401748657,0.8378129601478577,0.8471270501613617,0.9
0.6,5,0.8521020412445068,0.793209433555603,0.8226557374000549,0.9
0.6,6,0.9120403528213501,0.8698204755783081,0.8909304141998291,0.9
0.6,7,0.914059042930603,0.9424741864204407,0.9282666146755219,0.9
0.6,8,0.8581192493438721,0.882614016532898,0.870366632938385,0.9
0.6,9,0.8167615532875061,0.8484897613525391,0.8326256573200226,0.9
0.6,10,0.9015011787414551,0.9422959089279175,0.9218985438346863,0.9
0.6,11,0.8318219780921936,0.8164576292037964,0.824139803647995,0.9
0.6,12,0.9209808707237244,0.9137465357780457,0.917363703250885,0.9
0.6,13,0.8938466310501099,0.824189305305481,0.8590179681777954,0.9
0.6,14,0.8378446698188782,0.9338557124137878,0.885850191116333,0.9
0.6,15,0.9212982058525085,0.9651549458503723,0.9432265758514404,0.9
0.6,16,0.9076856374740601,0.9213377833366394,0.9145117104053497,0.9
0.6,17,0.8220909237861633,0.8218851685523987,0.821988046169281,0.9
0.6,18,0.9119924902915955,0.9846816658973694,0.9483370780944824,0.9
